"","customer","chain","shop","date","quantity","billing","datediff_last","datediff_next","max_date"
"24045","FAH4r","~V","KFW",2018-03-05,3.542,48.1,3,11,FALSE
"24046","FAH4r","~V","KFW",2018-03-16,10.262,47.18,11,6,FALSE
"24047","FAH4r","~V","KFW",2018-03-22,5.826,80.24,6,7,FALSE
"24048","FAH4r","~V","KFW",2018-03-29,11.686,120.25,7,18,FALSE
"24049","FAH4r","~V","KFW",2018-04-16,4.404,44.04,18,8,FALSE
"24050","FAH4r","~V","KFW",2018-04-24,3.34,66.29,8,6,FALSE
"24051","FAH4r","~V","KFW",2018-04-30,5.684,44.49,6,4,FALSE
"24052","FAH4r","~V","KFW",2018-05-04,2.686,46.1,4,6,FALSE
"24053","FAH4r","~V","KFW",2018-05-10,5.496,44.83,6,4,FALSE
"24054","FAH4r","~V","KFW",2018-05-14,11.992,70.93,4,4,FALSE
"24055","FAH4r","~V","KFW",2018-05-18,3.49,47.07,4,5,FALSE
"24056","FAH4r","~V","KFW",2018-05-23,7.506,50.06,5,5,FALSE
"24057","FAH4r","~V","KFW",2018-05-28,10.958,51.38,5,4,FALSE
"24058","FAH4r","~V","KFW",2018-06-01,5.592,90.42,4,1,FALSE
"24059","FAH4r","~V","KFW",2018-06-02,3.18,99.36,1,4,FALSE
"24060","FAH4r","~V","KFW",2018-06-06,5.398,43.85,4,2,FALSE
"24061","FAH4r","~V","KFW",2018-06-08,6.688,97.17,2,1,FALSE
"24062","FAH4r","~V","KFW",2018-06-09,2.156,19.96,1,6,FALSE
"24063","FAH4r","~V","KFW",2018-06-15,7.104,58.58,6,3,FALSE
"24064","FAH4r","~V","KFW",2018-06-18,1.44,26.03,3,4,FALSE
"24065","FAH4r","~V","KFW",2018-06-22,8.12,99.18,4,1,FALSE
"24066","FAH4r","~V","KFW",2018-06-23,1.04,9.42,1,6,FALSE
"24067","FAH4r","~V","KFW",2018-06-29,8.446,156.83,6,8,FALSE
"24068","FAH4r","~V","KFW",2018-07-07,3.864,40.24,8,4,FALSE
"24069","FAH4r","~V","KFW",2018-07-11,3.728,68.49,4,16,FALSE
"24070","FAH4r","~V","KFW",2018-07-27,7.54,103,16,3,FALSE
"24071","FAH4r","~V","KFW",2018-07-30,7.852,23.14,3,15,FALSE
"24072","FAH4r","~V","KFW",2018-08-14,1.37,24.18,15,4,FALSE
"24073","FAH4r","~V","KFW",2018-08-18,3.946,78.53,4,3,FALSE
"24074","FAH4r","~V","KFW",2018-08-21,5.928,26.23,3,2,FALSE
"24075","FAH4r","~V","KFW",2018-08-23,5.054,62.27,2,2,FALSE
"24076","FAH4r","~V","KFW",2018-08-25,5.208,64.45,2,3,FALSE
"24077","FAH4r","~V","KFW",2018-08-28,5.906,69.12,3,4,FALSE
"24078","FAH4r","~V","KFW",2018-09-01,4.706,52.7,4,6,FALSE
"24079","FAH4r","~V","KFW",2018-09-07,3.642,44.4,6,1,FALSE
"24080","FAH4r","~V","KFW",2018-09-08,3.742,138.65,1,4,FALSE
"24081","FAH4r","~V","KFW",2018-09-12,9.754,50.81,4,5,FALSE
"24082","FAH4r","~V","KFW",2018-09-17,4.478,36.14,5,4,FALSE
"24083","FAH4r","~V","KFW",2018-09-21,4.8,46.83,4,7,FALSE
"24084","FAH4r","~V","KFW",2018-09-28,3.712,49.85,7,7,FALSE
"24085","FAH4r","~V","KFW",2018-10-05,7.188,66.64,7,6,FALSE
"24086","FAH4r","~V","KFW",2018-10-11,6.834,89.2,6,4,FALSE
"24087","FAH4r","~V","KFW",2018-10-15,0.938,24.6,4,4,FALSE
"24088","FAH4r","~V","KFW",2018-10-19,11.462,126.89,4,5,FALSE
"24089","FAH4r","~V","KFW",2018-10-24,4.502,87.53,5,7,FALSE
"24090","fCEfv","it","7ti",2016-02-04,1.48,12.86,0,89,FALSE
"24091","fCEfv","it","7ti",2016-05-03,0.36,5.71,89,24,FALSE
"24092","fCEfv","it","7ti",2016-05-27,1.01,13.97,24,4,FALSE
"24093","fCEfv","it","7ti",2016-05-31,0.725,11.96,4,25,FALSE
"24094","fCEfv","it","7ti",2016-06-25,0.275,3.94,25,3,FALSE
"24095","fCEfv","it","7ti",2016-06-28,1.305,9.53,3,8,FALSE
"24096","fCEfv","it","7ti",2016-07-06,0.55,5.01,8,17,FALSE
"24097","fCEfv","it","7ti",2016-07-23,0.1,2.28,17,42,FALSE
"24098","fCEfv","it","7ti",2016-09-03,0.36,8.37,42,81,FALSE
"24099","fCEfv","it","7ti",2016-11-23,0.31,5.39,81,47,FALSE
"24100","fCEfv","it","7ti",2017-01-09,0.31,5.08,47,126,FALSE
"24101","fCEfv","it","7ti",2017-05-15,0.275,4.81,126,42,FALSE
"24102","fCEfv","it","7ti",2017-06-26,0.405,9.03,42,24,FALSE
"24103","fCEfv","it","7ti",2017-07-20,0.57,13.97,24,41,FALSE
"24104","fCEfv","it","7ti",2017-08-30,0.345,5.53,41,24,FALSE
"24105","fCEfv","it","7ti",2017-09-23,0.34,7.55,24,30,FALSE
"24106","fCEfv","it","7ti",2017-10-23,2.31,7.23,30,65,FALSE
"24107","fCEfv","it","7ti",2017-12-27,1,3.9,65,22,FALSE
"24108","fCEfv","it","7ti",2018-01-18,1.5,2.34,22,4,FALSE
"24109","fCEfv","it","7ti",2018-01-22,1.425,2.71,4,5,FALSE
"24110","fCEfv","it","7ti",2018-01-27,1.84,20.07,5,17,FALSE
"24111","fCEfv","it","7ti",2018-02-13,0.405,6.96,17,36,FALSE
"24112","fCEfv","it","7ti",2018-03-21,0.19,3.19,36,26,FALSE
"24113","fCEfv","it","7ti",2018-04-16,4.095,9.5,26,16,FALSE
"24114","fCEfv","it","7ti",2018-05-02,4.545,12.07,16,15,FALSE
"24115","fCEfv","it","7ti",2018-05-17,0.105,1.98,15,14,FALSE
"24116","fCEfv","it","7ti",2018-05-31,0.36,8.07,14,50,FALSE
"24117","fCEfv","it","7ti",2018-07-20,2.065,49.85,50,13,FALSE
"24118","fCEfv","it","7ti",2018-08-02,2.105,7.93,13,39,FALSE
"24119","fCEfv","it","7ti",2018-09-10,1.265,10.07,39,8,FALSE
"24120","fdALP","Yn","JFC",2016-01-05,1.585,6.97,0,7,FALSE
"24121","fdALP","Yn","JFC",2016-01-12,1.545,12.42,7,2,FALSE
"24122","fdALP","Yn","JFC",2016-01-14,1.44,10.72,2,5,FALSE
"24123","fdALP","Yn","JFC",2016-01-19,0.675,6.55,5,7,FALSE
"24124","fdALP","Yn","JFC",2016-01-26,1.575,16.18,7,7,FALSE
"24125","fdALP","Yn","JFC",2016-02-02,2.325,12.55,7,4,FALSE
"24126","fdALP","Yn","JFC",2016-02-06,0.415,2.7,4,3,FALSE
"24127","fdALP","Yn","JFC",2016-02-09,1.675,12.02,3,3,FALSE
"24128","fdALP","Yn","JFC",2016-02-12,1.505,12.99,3,4,FALSE
"24129","fdALP","Yn","JFC",2016-02-16,0.81,5.99,4,7,FALSE
"24130","fdALP","Yn","JFC",2016-02-23,1.16,10.35,7,6,FALSE
"24131","fdALP","Yn","JFC",2016-02-29,2.49,14.83,6,12,FALSE
"24132","fdALP","Yn","JFC",2016-03-12,1.015,6.92,12,5,FALSE
"24133","fdALP","Yn","JFC",2016-03-17,1.54,9.96,5,18,FALSE
"24134","fdALP","Yn","JFC",2016-04-04,2.075,9.19,18,15,FALSE
"24135","fdALP","Yn","JFC",2016-04-19,1.755,7.33,15,4,FALSE
"24136","fdALP","Yn","JFC",2016-04-23,1.31,3.86,4,28,FALSE
"24137","fdALP","Yn","JFC",2016-05-21,1.26,3.72,28,14,FALSE
"24138","fdALP","Yn","JFC",2016-06-04,1.885,11.99,14,7,FALSE
"24139","fdALP","Yn","JFC",2016-06-11,2.625,14.61,7,11,FALSE
"24140","fdALP","Yn","JFC",2016-06-22,0.675,5.79,11,12,FALSE
"24141","fdALP","Yn","JFC",2016-07-04,1.795,8.6,12,85,FALSE
"24142","fdALP","Yn","JFC",2016-09-27,2.91,14.72,85,1,FALSE
"24143","fdALP","Yn","JFC",2016-09-28,1.355,9.9,1,8,FALSE
"24144","fdALP","Yn","JFC",2016-10-06,0.2,1.94,8,5,FALSE
"24145","fdALP","Yn","JFC",2016-10-11,0.425,3.66,5,3,FALSE
"24146","fdALP","Yn","JFC",2016-10-14,0.97,7.11,3,3,FALSE
"24147","fdALP","Yn","JFC",2016-10-17,0.19,1.84,3,3,FALSE
"24148","fdALP","Yn","JFC",2016-10-20,2.145,8.52,3,1,FALSE
"24149","fdALP","Yn","JFC",2016-10-21,1.2,10.15,1,12,FALSE
"24150","fdALP","Yn","JFC",2016-11-02,0.735,5.7,12,6,FALSE
"24151","fdALP","Yn","JFC",2016-11-08,3.43,10.39,6,3,FALSE
"24152","fdALP","Yn","JFC",2016-11-11,1.12,7.28,3,3,FALSE
"24153","fdALP","Yn","JFC",2016-11-14,0.425,4.12,3,14,FALSE
"24154","fdALP","Yn","JFC",2016-11-28,0.955,7.14,14,14,FALSE
"24155","fdALP","Yn","JFC",2016-12-12,3.61,14.91,14,15,FALSE
"24156","fdALP","Yn","JFC",2016-12-27,2.905,15.21,15,6,FALSE
"24157","fdALP","Yn","JFC",2017-01-02,1.895,13.33,6,1,FALSE
"24158","fdALP","Yn","JFC",2017-01-03,1.015,7.11,1,4,FALSE
"24159","fdALP","Yn","JFC",2017-01-07,2.065,12.52,4,10,FALSE
"24160","fdALP","Yn","JFC",2017-01-17,2.48,11.56,10,6,FALSE
"24161","fdALP","Yn","JFC",2017-01-23,0.505,4.9,6,7,FALSE
"24162","fdALP","Yn","JFC",2017-01-30,0.435,4.22,7,14,FALSE
"24163","fdALP","Yn","JFC",2017-02-13,1.66,6.38,14,2,FALSE
"24164","fdALP","Yn","JFC",2017-02-15,0.955,5.68,2,6,FALSE
"24165","fdALP","Yn","JFC",2017-02-21,1.88,8.72,6,7,FALSE
"24166","fdALP","Yn","JFC",2017-02-28,1.275,3.17,7,6,FALSE
"24167","fdALP","Yn","JFC",2017-03-06,1.27,3.75,6,7,FALSE
"24168","fdALP","Yn","JFC",2017-03-13,2.345,7.46,7,7,FALSE
"24169","fdALP","Yn","JFC",2017-03-20,0.835,6.19,7,2,FALSE
"24170","fdALP","Yn","JFC",2017-03-22,2.095,9.87,2,5,FALSE
"24171","fdALP","Yn","JFC",2017-03-27,0.975,6.53,5,1,FALSE
"24172","fdALP","Yn","JFC",2017-03-28,1.015,7.46,1,6,FALSE
"24173","fdALP","Yn","JFC",2017-04-03,3.15,17.86,6,2,FALSE
"24174","fdALP","Yn","JFC",2017-04-05,0.665,3.96,2,2,FALSE
"24175","fdALP","Yn","JFC",2017-04-07,0.69,4.11,2,3,FALSE
"24176","fdALP","Yn","JFC",2017-04-10,1.795,4.47,3,1,FALSE
"24177","fdALP","Yn","JFC",2017-04-11,1.44,10.47,1,7,FALSE
"24178","fdALP","Yn","JFC",2017-04-18,1.255,0,7,6,FALSE
"24179","fdALP","Yn","JFC",2017-04-24,1.545,2.22044604925031e-16,6,8,FALSE
"24180","fdALP","Yn","JFC",2017-05-02,1.395,11.13,8,7,FALSE
"24181","fdALP","Yn","JFC",2017-05-09,1.465,0,7,6,FALSE
"24182","fdALP","Yn","JFC",2017-05-15,1.365,2.22044604925031e-16,6,7,FALSE
"24183","fdALP","Yn","JFC",2017-05-22,1.86,7.47,7,7,FALSE
"24184","fdALP","Yn","JFC",2017-05-29,2.13,7.71,7,4,FALSE
"24185","fdALP","Yn","JFC",2017-06-02,1.08,7.29,4,3,FALSE
"24186","fdALP","Yn","JFC",2017-06-05,0.23,2.23,3,7,FALSE
"24187","fdALP","Yn","JFC",2017-06-12,0.23,2.23,7,3,FALSE
"24188","fdALP","Yn","JFC",2017-06-15,1.755,9.81,3,13,FALSE
"24189","fdALP","Yn","JFC",2017-06-28,0.455,4.41,13,12,FALSE
"24190","fdALP","Yn","JFC",2017-07-10,1.425,10.85,12,14,FALSE
"24191","fdALP","Yn","JFC",2017-07-24,2,11.27,14,9,FALSE
"24192","fdALP","Yn","JFC",2017-08-02,1.445,11.05,9,34,FALSE
"24193","fdALP","Yn","JFC",2017-09-05,1,5.95,34,6,FALSE
"24194","fdALP","Yn","JFC",2017-09-11,0.43,4.17,6,7,FALSE
"24195","fdALP","Yn","JFC",2017-09-18,1.43,5.92,7,8,FALSE
"24196","fdALP","Yn","JFC",2017-09-26,1.42,4.97,8,7,FALSE
"24197","fdALP","Yn","JFC",2017-10-03,0.455,4.41,7,14,FALSE
"24198","fdALP","Yn","JFC",2017-10-17,0.46,4.46,14,3,FALSE
"24199","fdALP","Yn","JFC",2017-10-20,1.635,10.82,3,4,FALSE
"24200","fdALP","Yn","JFC",2017-10-24,0.45,4.37,4,14,FALSE
"24201","fdALP","Yn","JFC",2017-11-07,1.51,11.48,14,4,FALSE
"24202","fdALP","Yn","JFC",2017-11-11,0.475,3.3,4,4,FALSE
"24203","fdALP","Yn","JFC",2017-11-15,0.445,4.32,4,6,FALSE
"24204","fdALP","Yn","JFC",2017-11-21,0.97,7.19,6,2,FALSE
"24205","fdALP","Yn","JFC",2017-11-23,0.21,2.04,2,1,FALSE
"24206","fdALP","Yn","JFC",2017-11-24,1.365,9.28,1,5,FALSE
"24207","fdALP","Yn","JFC",2017-11-29,1.18,9.06,5,8,FALSE
"24208","fdALP","Yn","JFC",2017-12-07,1.98,16.21,8,16,FALSE
"24209","fdALP","Yn","JFC",2017-12-23,1.42,10.72,16,4,FALSE
"24210","fdALP","Yn","JFC",2017-12-27,1.695,13.12,4,7,FALSE
"24211","fdALP","Yn","JFC",2018-01-03,0.22,2.13,7,2,FALSE
"24212","fdALP","Yn","JFC",2018-01-05,1.035,8.02,2,5,FALSE
"24213","fdALP","Yn","JFC",2018-01-10,0.455,4.41,5,5,FALSE
"24214","fdALP","Yn","JFC",2018-01-15,0.695,4.83,5,2,FALSE
"24215","fdALP","Yn","JFC",2018-01-17,0.45,4.37,2,2,FALSE
"24216","fdALP","Yn","JFC",2018-01-19,1.42,10.67,2,4,FALSE
"24217","fdALP","Yn","JFC",2018-01-23,1.89,0,4,2,FALSE
"24218","fdALP","Yn","JFC",2018-01-25,0.44,4.27,2,7,FALSE
"24219","fdALP","Yn","JFC",2018-02-01,0.225,2.18,7,8,FALSE
"24220","fdALP","Yn","JFC",2018-02-09,1.245,4.56,8,3,FALSE
"24221","fdALP","Yn","JFC",2018-02-12,0.31,3.01,3,10,FALSE
"24222","fdALP","Yn","JFC",2018-02-22,1.37,5.96,10,2,FALSE
"24223","fdALP","Yn","JFC",2018-02-24,3.125,9.91,2,4,FALSE
"24224","fdALP","Yn","JFC",2018-02-28,0.215,2.09,4,3,FALSE
"24225","fdALP","Yn","JFC",2018-03-03,1.125,3.32,3,10,FALSE
"24226","fdALP","Yn","JFC",2018-03-13,0.37,3.59,10,3,FALSE
"24227","fdALP","Yn","JFC",2018-03-16,2.06,11.59,3,6,FALSE
"24228","fdALP","Yn","JFC",2018-03-22,0.955,4.24,6,4,FALSE
"24229","fdALP","Yn","JFC",2018-03-26,0.545,5.04,4,9,FALSE
"24230","fdALP","Yn","JFC",2018-04-04,0.23,2.06,9,1,FALSE
"24231","fdALP","Yn","JFC",2018-04-05,1.04,8.06,1,1,FALSE
"24232","fdALP","Yn","JFC",2018-04-06,0.755,7.04,1,5,FALSE
"24233","fdALP","Yn","JFC",2018-04-11,0.225,2.18,5,1,FALSE
"24234","fdALP","Yn","JFC",2018-04-12,0.83,3.28,1,1,FALSE
"24235","fdALP","Yn","JFC",2018-04-13,1.31,0,1,8,FALSE
"24236","fdALP","Yn","JFC",2018-04-21,2.015,9.03,8,2,FALSE
"24237","fdALP","Yn","JFC",2018-04-23,0.695,5.61,2,2,FALSE
"24238","fdALP","Yn","JFC",2018-04-25,1.75,6.61,2,5,FALSE
"24239","fdALP","Yn","JFC",2018-04-30,1.33,10.3,5,16,FALSE
"24240","fdALP","Yn","JFC",2018-05-16,2.385,12.25,16,2,FALSE
"24241","fdALP","Yn","JFC",2018-05-18,0.665,5.11,2,11,FALSE
"24242","fdALP","Yn","JFC",2018-05-29,1.385,8.92,11,7,FALSE
"24243","fdALP","Yn","JFC",2018-06-05,0.65,6.24,7,7,FALSE
"24244","fdALP","Yn","JFC",2018-06-12,1.305,10.42,7,3,FALSE
"24245","fdALP","Yn","JFC",2018-06-15,1.935,6.48,3,3,FALSE
"24246","fdALP","Yn","JFC",2018-06-18,0.455,4.37,3,15,FALSE
"24247","fdALP","Yn","JFC",2018-07-03,5.17,28.78,15,23,FALSE
"24248","fdALP","Yn","JFC",2018-07-26,1.93,16.08,23,18,FALSE
"24249","fdALP","Yn","JFC",2018-08-13,2.325,10.16,18,25,FALSE
"24250","fdALP","Yn","JFC",2018-09-07,1.3,10.18,25,38,FALSE
"24251","fdALP","Yn","JFC",2018-10-15,0.92,8.15,38,9,FALSE
"24252","fdALP","Yn","JFC",2018-10-24,0.965,9.05,9,3,FALSE
"24253","fDVzV","Yn","uRf",2017-02-21,2.345,6.56,0,2,FALSE
"24254","fDVzV","Yn","uRf",2017-02-23,2.53,6.3,2,1,FALSE
"24255","fDVzV","Yn","uRf",2017-02-24,3.495,13.96,1,5,FALSE
"24256","fDVzV","Yn","uRf",2017-03-01,1.83,11.23,5,15,FALSE
"24257","fDVzV","Yn","uRf",2017-03-16,2.48,6.18,15,12,FALSE
"24258","fDVzV","Yn","uRf",2017-03-28,0.645,4.48,12,15,FALSE
"24259","fDVzV","Yn","uRf",2017-04-12,3.325,6.96,15,28,FALSE
"24260","fDVzV","Yn","uRf",2017-05-10,3.66,12.11,28,6,FALSE
"24261","fDVzV","Yn","uRf",2017-05-16,1.095,6.2,6,343,FALSE
"24262","fDVzV","Yn","uRf",2018-04-24,1.145,7.77,343,10,FALSE
"24263","fDVzV","Yn","uRf",2018-05-04,1.8,2.22,10,5,FALSE
"24264","fDVzV","Yn","uRf",2018-05-09,2.52,6.71,5,13,FALSE
"24265","fDVzV","Yn","uRf",2018-05-22,2.675,9.25,13,29,FALSE
"24266","fDVzV","Yn","uRf",2018-06-20,1.665,6.23,29,14,FALSE
"24267","fDVzV","Yn","uRf",2018-07-04,3.755,13.51,14,76,FALSE
"24268","fFmv_","~V","KFW",2016-11-26,2.164,29.92,0,13,FALSE
"24269","fFmv_","~V","KFW",2016-12-09,1.962,9.4,13,1,FALSE
"24270","fFmv_","~V","KFW",2016-12-10,0.242,3.05,1,26,FALSE
"24271","fFmv_","~V","KFW",2017-01-05,0.398,7.74,26,11,FALSE
"24272","fFmv_","~V","KFW",2017-01-16,0.558,5.39,11,7,FALSE
"24273","fFmv_","~V","KFW",2017-01-23,0.538,9.05,7,9,FALSE
"24274","fFmv_","~V","KFW",2017-02-01,1.076,15.84,9,30,FALSE
"24275","fFmv_","~V","KFW",2017-03-03,1.82,34.51,30,17,FALSE
"24276","fFmv_","~V","KFW",2017-03-20,1.744,17.76,17,12,FALSE
"24277","fFmv_","~V","KFW",2017-04-01,1.964,13.31,12,9,FALSE
"24278","fFmv_","~V","KFW",2017-04-10,0.764,20.82,9,9,FALSE
"24279","fFmv_","~V","KFW",2017-04-19,0.292,5.41,9,17,FALSE
"24280","fFmv_","~V","KFW",2017-05-06,1.128,31.13,17,20,FALSE
"24281","fFmv_","~V","KFW",2017-05-26,0.536,13.18,20,18,FALSE
"24282","fFmv_","~V","KFW",2017-06-13,0.504,12.43,18,3,FALSE
"24283","fFmv_","~V","KFW",2017-06-16,2.288,21.35,3,4,FALSE
"24284","fFmv_","~V","KFW",2017-06-20,0.564,26.28,4,17,FALSE
"24285","fFmv_","~V","KFW",2017-07-07,1.612,15.24,17,7,FALSE
"24286","fFmv_","~V","KFW",2017-07-14,0.946,22.02,7,7,FALSE
"24287","fFmv_","~V","KFW",2017-07-21,1.972,38.41,7,12,FALSE
"24288","fFmv_","~V","KFW",2017-08-02,1.526,17.85,12,1,FALSE
"24289","fFmv_","~V","KFW",2017-08-03,1.32,17.42,1,1,FALSE
"24290","fFmv_","~V","KFW",2017-08-04,0.356,6.63,1,28,FALSE
"24291","fFmv_","~V","KFW",2017-09-01,0.94,20.2,28,5,FALSE
"24292","fFmv_","~V","KFW",2017-09-06,0.996,12.15,5,9,FALSE
"24293","fFmv_","~V","KFW",2017-09-15,1.934,61.81,9,12,FALSE
"24294","fFmv_","~V","KFW",2017-09-27,1.998,41.52,12,14,FALSE
"24295","fFmv_","~V","KFW",2017-10-11,0.498,14.69,14,9,FALSE
"24296","fFmv_","~V","KFW",2017-10-20,2.742,15.15,9,15,FALSE
"24297","fFmv_","~V","KFW",2017-11-04,0.796,20.17,15,13,FALSE
"24298","fFmv_","~V","KFW",2017-11-17,0.306,5.92,13,17,FALSE
"24299","fFmv_","~V","KFW",2017-12-04,1.978,41.88,17,11,FALSE
"24300","fFmv_","~V","KFW",2017-12-15,0.09,2.03,11,1,FALSE
"24301","fFmv_","~V","KFW",2017-12-16,7.864,64.66,1,7,FALSE
"24302","fFmv_","~V","KFW",2017-12-23,1.148,36.1,7,13,FALSE
"24303","fFmv_","~V","KFW",2018-01-05,2.026,30.11,13,8,FALSE
"24304","fFmv_","~V","KFW",2018-01-13,0.84,10.34,8,12,FALSE
"24305","fFmv_","~V","KFW",2018-01-25,0.464,8.05,12,19,FALSE
"24306","fFmv_","~V","KFW",2018-02-13,0.664,11.56,19,8,FALSE
"24307","fFmv_","~V","KFW",2018-02-21,1.84,17.99,8,1,FALSE
"24308","fFmv_","~V","KFW",2018-02-22,2.324,29.87,1,18,FALSE
"24309","fFmv_","~V","KFW",2018-03-12,1.5,27.88,18,14,FALSE
"24310","fFmv_","~V","KFW",2018-03-26,0.662,18.73,14,12,FALSE
"24311","fFmv_","~V","KFW",2018-04-07,2.3,16.63,12,21,FALSE
"24312","fFmv_","~V","KFW",2018-04-28,2.524,39.12,21,2,FALSE
"24313","fFmv_","~V","KFW",2018-04-30,0.336,15.69,2,10,FALSE
"24314","fFmv_","~V","KFW",2018-05-10,0.15,2.54,10,6,FALSE
"24315","fFmv_","~V","KFW",2018-05-16,0.996,18.09,6,12,FALSE
"24316","fFmv_","~V","KFW",2018-05-28,1.168,19.46,12,11,FALSE
"24317","fFmv_","~V","KFW",2018-06-08,1.868,37.37,11,12,FALSE
"24318","fFmv_","~V","KFW",2018-06-20,0.98,18.74,12,14,FALSE
"24319","fFmv_","~V","KFW",2018-07-04,0.552,10.25,14,3,FALSE
"24320","fFmv_","~V","KFW",2018-07-07,2.004,21.91,3,16,FALSE
"24321","fFmv_","~V","KFW",2018-07-23,0.996,12,16,24,FALSE
"24322","fFmv_","~V","KFW",2018-08-16,0.404,8.97,24,9,FALSE
"24323","fFmv_","~V","KFW",2018-08-25,0.468,12.95,9,7,FALSE
"24324","fFmv_","~V","KFW",2018-09-01,1.168,21.05,7,9,FALSE
"24325","fFmv_","~V","KFW",2018-09-10,1.966,25.84,9,36,FALSE
"24326","fFmv_","~V","KFW",2018-10-16,0.784,19.47,36,3,FALSE
"24327","fFz92","w6","bbb",2017-09-16,2.315,22.16,0,20,FALSE
"24328","fFz92","w6","bbb",2017-10-06,0.77,11.5,20,22,FALSE
"24329","fFz92","w6","bbb",2017-10-28,11.74,23.93,22,21,FALSE
"24330","fFz92","w6","bbb",2017-11-18,5.595,30.58,21,52,FALSE
"24331","fFz92","w6","bbb",2018-01-09,1.605,8.85,52,35,FALSE
"24332","fFz92","w6","bbb",2018-02-13,0.665,9.77,35,161,FALSE
"24333","fFz92","w6","bbb",2018-07-24,1.365,18.99,161,53,FALSE
"24334","fFz92","w6","bbb",2018-09-15,0.36,4.87,53,41,FALSE
"24335","fioMb","DZ","AWT",2016-01-10,2.57,8.55,0,13,FALSE
"24336","fioMb","DZ","AWT",2016-01-23,4.16,31.4,13,21,FALSE
"24337","fioMb","DZ","AWT",2016-02-13,2.065,22.55,21,35,FALSE
"24338","fioMb","DZ","AWT",2016-03-19,5.39,25.12,35,67,FALSE
"24339","fioMb","DZ","AWT",2016-05-25,1.715,13.86,67,12,FALSE
"24340","fioMb","DZ","AWT",2016-06-06,1.355,9.81,12,40,FALSE
"24341","fioMb","DZ","AWT",2016-07-16,1.835,16.84,40,25,FALSE
"24342","fioMb","DZ","AWT",2016-08-10,4.14,32.95,25,52,FALSE
"24343","fioMb","DZ","AWT",2016-10-01,0.825,11.67,52,21,FALSE
"24344","fioMb","DZ","AWT",2016-10-22,2.74,27.27,21,22,FALSE
"24345","fioMb","DZ","AWT",2016-11-13,2.675,33.6,22,13,FALSE
"24346","fioMb","DZ","AWT",2016-11-26,0.855,12.13,13,22,FALSE
"24347","fioMb","DZ","AWT",2016-12-18,2.68,22.36,22,6,FALSE
"24348","fioMb","DZ","AWT",2016-12-24,4,19.25,6,14,FALSE
"24349","fioMb","DZ","AWT",2017-01-07,5.69,41.98,14,21,FALSE
"24350","fioMb","DZ","AWT",2017-01-28,2.925,22.05,21,21,FALSE
"24351","fioMb","DZ","AWT",2017-02-18,0.615,8.6,21,21,FALSE
"24352","fioMb","DZ","AWT",2017-03-11,0.93,13.29,21,75,FALSE
"24353","fioMb","DZ","AWT",2017-05-25,3,9.34,75,44,FALSE
"24354","fioMb","DZ","AWT",2017-07-08,4,12.51,44,378,FALSE
"24355","fioMb","DZ","AWT",2018-07-21,2.905,36.83,378,49,FALSE
"24356","flXFm","w6","bbb",2016-01-05,2.85,110.03,0,20,FALSE
"24357","flXFm","w6","bbb",2016-01-25,0.625,8.43,20,7,FALSE
"24358","flXFm","w6","bbb",2016-02-01,1.55,13.53,7,8,FALSE
"24359","flXFm","w6","bbb",2016-02-09,0.825,16.85,8,7,FALSE
"24360","flXFm","w6","bbb",2016-02-16,3.435,23.18,7,13,FALSE
"24361","flXFm","w6","bbb",2016-02-29,1.09,35.88,13,10,FALSE
"24362","flXFm","w6","bbb",2016-03-10,5.155,11.32,10,4,FALSE
"24363","flXFm","w6","bbb",2016-03-14,1,89.5,4,40,FALSE
"24364","flXFm","w6","bbb",2016-04-23,0.575,12.86,40,24,FALSE
"24365","flXFm","w6","bbb",2016-05-17,2.745,25.91,24,29,FALSE
"24366","flXFm","w6","bbb",2016-06-15,0.785,10.56,29,7,FALSE
"24367","flXFm","w6","bbb",2016-06-22,2.975,29.09,7,10,FALSE
"24368","flXFm","w6","bbb",2016-07-02,1.31,14.87,10,96,FALSE
"24369","flXFm","w6","bbb",2016-10-06,0.79,9.01,96,5,FALSE
"24370","flXFm","w6","bbb",2016-10-11,3.035,31.59,5,27,FALSE
"24371","flXFm","w6","bbb",2016-11-07,0.775,12.58,27,8,FALSE
"24372","flXFm","w6","bbb",2016-11-15,1.635,33.19,8,49,FALSE
"24373","flXFm","w6","bbb",2017-01-03,1.63,22.4,49,13,FALSE
"24374","flXFm","w6","bbb",2017-01-16,1.085,25.22,13,43,FALSE
"24375","flXFm","w6","bbb",2017-02-28,2,8.45,43,55,FALSE
"24376","flXFm","w6","bbb",2017-04-24,3.025,24.12,55,24,FALSE
"24377","flXFm","w6","bbb",2017-05-18,1.88,13.36,24,12,FALSE
"24378","flXFm","w6","bbb",2017-05-30,3.12,23.34,12,105,FALSE
"24379","flXFm","w6","bbb",2017-09-12,0.695,11.83,105,3,FALSE
"24380","flXFm","w6","bbb",2017-09-15,0.635,22.87,3,61,FALSE
"24381","flXFm","w6","bbb",2017-11-15,2.195,13.86,61,9,FALSE
"24382","flXFm","w6","bbb",2017-11-24,0.595,10.91,9,8,FALSE
"24383","flXFm","w6","bbb",2017-12-02,3.09,31.6,8,14,FALSE
"24384","flXFm","w6","bbb",2017-12-16,2.98,34.33,14,28,FALSE
"24385","flXFm","w6","bbb",2018-01-13,0.855,29.39,28,32,FALSE
"24386","flXFm","w6","bbb",2018-02-14,0.82,14.42,32,22,FALSE
