customer,shop,date,month,wday,quantity,billing,datediff_next,max_date
l2n~S,JFC,2018-10-27,10,7,3.6,14.73,0,TRUE
L2S6R,bbb,2018-05-07,5,2,1.465,29.29,0,TRUE
L2tbw,KFW,2018-10-31,10,4,0,0,0,TRUE
L3_V7,7XS,2018-10-26,10,6,8.185,27.73,0,TRUE
l3bY0,nRq,2018-08-24,8,6,0.19,1.05,0,TRUE
L3ctW,AWT,2018-06-01,6,6,5.42,56.31,0,TRUE
L3dVo,~iy,2018-10-10,10,4,10.59,71.71,0,TRUE
L3hUs,8TO,2018-10-26,10,6,0.93,12.88,0,TRUE
L3li5,7XS,2018-10-05,10,6,1,16.48,0,TRUE
L4_Mc,7ti,2018-10-30,10,3,3.45,31.15,0,TRUE
L4fb_,HYm,2018-10-27,10,7,0.215,1.18,0,TRUE
L4L3Z,~iy,2018-10-31,10,4,2.744,37.58,0,TRUE
l4scB,Rtw,2018-10-08,10,2,2,5.89,0,TRUE
L52HW,F50,2018-10-29,10,2,1.68,17.07,0,TRUE
L5mWc,AWT,2018-10-22,10,2,2.72,14.78,0,TRUE
l5Nzm,7M4,2018-05-16,5,4,0.65,6.4,0,TRUE
L5Zs2,fDV,2018-10-19,10,6,0.365,5.08,0,TRUE
L65BC,fDV,2018-10-31,10,4,1.87,42.07,0,TRUE
l6hyN,5S8,2018-10-27,10,7,2.97,21.6,0,TRUE
l6iNC,zF~,2018-10-24,10,4,2.37,3.97,0,TRUE
l6yeq,Rtw,2018-09-27,9,5,4.045,25.36,0,TRUE
L70FG,8TO,2018-09-27,9,5,4.885,49.95,0,TRUE
l74gW,AWT,2018-10-22,10,2,0.3,3.87,0,TRUE
L7C4v,7ti,2018-10-29,10,2,9.835,50.02,0,TRUE
l7Cri,JFC,2018-10-27,10,7,4.01,20.63,0,TRUE
l7MYB,AWT,2018-10-20,10,7,2.315,32.16,0,TRUE
L8~qc,fDV,2018-10-09,10,3,3.28,9.09,0,TRUE
l88s4,7XS,2018-01-22,1,2,0.445,6.99,0,TRUE
l8c0a,tbv,2018-05-29,5,3,0.8,17.25,0,TRUE
l8SQT,AWT,2018-10-26,10,6,0.1,1.5,0,TRUE
L8W7O,~iy,2018-10-26,10,6,6.498,32.76,0,TRUE
L9LTo,JFC,2018-10-29,10,2,2.34,7.07,0,TRUE
l9rgq,7XS,2018-10-31,10,4,10.595,15.33,0,TRUE
L9S4_,fDV,2018-10-08,10,2,3.715,28.33,0,TRUE
La8vT,uRf,2018-10-29,10,2,3.63,23.11,0,TRUE
LaAWa,HYm,2018-10-31,10,4,0.255,3.82,0,TRUE
lafsC,Rtw,2018-10-29,10,2,2.88,13.7,0,TRUE
LAhlB,7ti,2018-10-27,10,7,4,16.55,0,TRUE
lAlE2,~iy,2018-02-10,2,7,2.368,11.72,0,TRUE
LALoF,7XS,2018-06-19,6,3,2.215,20.22,0,TRUE
laSUo,lFX,2018-10-19,10,6,2.83,35.72,0,TRUE
lAuir,5S8,2018-10-26,10,6,2,7,0,TRUE
LB5_8,7ti,2018-10-18,10,5,1.52,16.54,0,TRUE
lBa3b,AWT,2018-10-20,10,7,3.99,45.46,0,TRUE
LBIBz,lFX,2018-10-10,10,4,0.828,22.3,0,TRUE
LBph6,KFW,2018-09-22,9,7,5.154,45.11,0,TRUE
LBROy,7XS,2018-10-20,10,7,5.945,50.73,0,TRUE
lbUzR,~iy,2018-10-29,10,2,1.316,5.27,0,TRUE
LbYHa,AWT,2018-10-24,10,4,2,8.94,0,TRUE
LByyz,AWT,2018-10-29,10,2,2.795,15.79,0,TRUE
lBzGu,AWT,2018-10-31,10,4,4.925,52.84,0,TRUE
lc9Kd,~iy,2017-12-13,12,4,1.164,22.3,0,TRUE
LcEKc,tbv,2018-10-25,10,5,0.366,6.19,0,TRUE
lCh0C,7XS,2018-09-27,9,5,0.345,8.85,0,TRUE
Lcjlb,5S8,2018-10-09,10,3,1.505,32.11,0,TRUE
LCpFW,7ti,2018-10-26,10,6,2,7,0,TRUE
LcPQw,7ti,2018-09-01,9,7,2,8,0,TRUE
LCrcV,~iy,2018-10-29,10,2,0.1,6.8,0,TRUE
lcRmK,8TO,2018-10-31,10,4,3.86,36.44,0,TRUE
lcy_g,5S8,2018-10-31,10,4,1,6.95,0,TRUE
LCY9v,uRf,2018-10-25,10,5,4.68,40.24,0,TRUE
ld5Oe,7ti,2018-10-24,10,4,1.46,17.81,0,TRUE
LDCZn,AWT,2018-10-27,10,7,4.825,33.85,0,TRUE
LDEb7,fDV,2018-10-26,10,6,5.96,14.01,0,TRUE
LdIbu,0aM,2018-10-13,10,7,6.448,16.64,0,TRUE
lDNsS,JFC,2018-10-08,10,2,6.075,25.12,0,TRUE
LdO3k,nRq,2018-10-30,10,3,1.17,28.8,0,TRUE
LDpV6,~iy,2018-10-30,10,3,2.494,7.58,0,TRUE
ldScL,lFX,2018-10-04,10,5,0.682,21.64,0,TRUE
Ldt8E,7ti,2018-10-17,10,4,1.58,11.13,0,TRUE
LDTBe,nRq,2018-10-30,10,3,0.485,5.18,0,TRUE
Lduml,sN6,2018-10-24,10,4,5.64,29.55,0,TRUE
le_p8,sN6,2018-10-08,10,2,1.27,8.75,0,TRUE
lE~gU,bbb,2018-10-24,10,4,3.56,15.36,0,TRUE
lE4Gk,KFW,2018-08-30,8,5,1.7,40.38,0,TRUE
lebR~,Ed0,2018-04-04,4,4,0.305,4.51,0,TRUE
LEF~d,fDV,2018-10-31,10,4,2.3,33.75,0,TRUE
LeiJq,F50,2018-05-30,5,4,4,40.08,0,TRUE
LeLtK,AWT,2018-10-20,10,7,2,7.42,0,TRUE
lEMfy,8TO,2018-06-28,6,5,0.595,14.08,0,TRUE
Lewf8,AWT,2018-09-21,9,6,4.62,54.44,0,TRUE
lF2dD,5S8,2018-10-18,10,5,2.7,19.4,0,TRUE
LF2tZ,AWT,2018-10-16,10,3,3.16,61.57,0,TRUE
lf3ze,KFW,2018-10-26,10,6,2.06,24.06,0,TRUE
LfGry,7ti,2018-08-07,8,3,0.31,2.11,0,TRUE
lfhbS,F50,2018-10-26,10,6,1.07,27.04,0,TRUE
lFJL0,AWT,2018-05-24,5,5,1.13,9.04,0,TRUE
LfLrm,KFW,2018-10-01,10,2,0.67,22.7,0,TRUE
LfMYQ,8TO,2018-09-21,9,6,5.57,48.31,0,TRUE
LFRbh,7XS,2018-10-03,10,4,2.235,20.57,0,TRUE
LfvSH,7ti,2018-09-01,9,7,1.145,15.81,0,TRUE
lfWSI,AWT,2018-10-22,10,2,1.23,19.04,0,TRUE
lfwSp,KFW,2018-09-24,9,2,2.14,41.61,0,TRUE
LG3Dz,7ti,2018-09-12,9,4,4.225,49.65,0,TRUE
LgClR,fDV,2018-09-22,9,7,12.73,101.12,0,TRUE
lGijz,tbv,2018-10-27,10,7,2.084,21.57,0,TRUE
lGlpQ,~iy,2018-10-30,10,3,3.002,34.72,0,TRUE
Lgo6t,fDV,2018-05-14,5,2,0.26,2.86,0,TRUE
lgs01,7XS,2018-06-29,6,6,3.135,37.94,0,TRUE
LgY3k,5S8,2018-08-10,8,6,1.765,20.2,0,TRUE
lHCw~,5S8,2018-10-24,10,4,10.12,55.65,0,TRUE
LhhKA,7XS,2018-10-04,10,5,0.505,8.48,0,TRUE
lhqV9,7M4,2018-06-16,6,7,4.03,24.73,0,TRUE
LHrW~,KFW,2018-10-26,10,6,1.51,14.98,0,TRUE
Lhs1Y,fDV,2018-10-30,10,3,4.185,30.3,0,TRUE
LhtO0,fDV,2018-10-26,10,6,21.01,108.55,0,TRUE
LHUpp,F50,2018-10-11,10,5,5.185,27.12,0,TRUE
LHyZL,7XS,2018-10-30,10,3,0.585,8.13,0,TRUE
Li3XQ,bbb,2017-06-22,6,5,0.22,3.63,0,TRUE
li9jb,0aM,2018-09-06,9,5,15.534,98.88,0,TRUE
LiEGM,~iy,2018-10-19,10,6,2.088,18.27,0,TRUE
LIfN_,7M4,2018-10-25,10,5,1.57,9.77,0,TRUE
LIMW~,AWT,2018-08-08,8,4,0.59,9.15,0,TRUE
LIUwy,tbv,2018-10-13,10,7,0.744,7.23,0,TRUE
LIVVD,7XS,2018-10-29,10,2,1.735,13.56,0,TRUE
Lj5P7,AWT,2018-08-20,8,2,2.665,26.47,0,TRUE
lj7LI,uRf,2018-10-31,10,4,3.72,22.33,0,TRUE
lj938,sN6,2018-08-17,8,6,1.42,4.23,0,TRUE
ljDpC,KFW,2018-10-30,10,3,2.598,33.41,0,TRUE
LjecY,~iy,2018-09-13,9,5,0.41,5.95,0,TRUE
LJJRa,uRf,2018-08-28,8,3,0.745,4.09,0,TRUE
lJlNx,7XS,2018-10-29,10,2,1.065,23.29,0,TRUE
ljOcg,7ti,2018-10-25,10,5,2,13.9,0,TRUE
lJzFh,Rtw,2018-08-25,8,7,5.655,24.3,0,TRUE
lk0ai,Ed0,2018-10-26,10,6,4.1,10.28,0,TRUE
LK280,AWT,2018-10-03,10,4,1,4.97,0,TRUE
LKab3,AWT,2018-10-27,10,7,5.79,35.07,0,TRUE
LKAbS,uRf,2018-10-31,10,4,2.315,11.51,0,TRUE
LkbAR,AWT,2018-10-24,10,4,0.52,6.71,0,TRUE
LKca3,7ti,2018-08-29,8,4,2,2.25,0,TRUE
LkeNz,AWT,2018-04-19,4,5,3.11,20.65,0,TRUE
LklUD,Rtw,2018-10-02,10,3,6.975,60.79,0,TRUE
LKn_3,AWT,2017-06-09,6,6,0.835,12.26,0,TRUE
LKN~T,5S8,2018-10-17,10,4,2.09,12.6,0,TRUE
lKOam,bbb,2018-04-07,4,7,0.445,36.48,0,TRUE
LkpcH,bbb,2018-10-06,10,7,1.105,4.61,0,TRUE
lkqei,AWT,2018-10-23,10,3,0.105,5.99,0,TRUE
LKQm7,~iy,2018-09-28,9,6,3.642,35.88,0,TRUE
LkxCn,fDV,2018-10-26,10,6,1.8,21.13,0,TRUE
ll~kz,AWT,2018-10-20,10,7,2.005,16.73,0,TRUE
ll06j,lFX,2018-10-13,10,7,2.866,60.48,0,TRUE
LL1Nd,bbb,2018-09-03,9,2,2.44,18.07,0,TRUE
Ll7Qj,7ti,2018-10-17,10,4,2.08,13.52,0,TRUE
lLaNE,F50,2018-10-08,10,2,5.655,19.97,0,TRUE
LlaQm,bbb,2018-10-06,10,7,1.46,19.67,0,TRUE
lLFi9,7ti,2018-10-15,10,2,1.765,29.48,0,TRUE
LLgf4,~iy,2018-10-13,10,7,7.07,78.81,0,TRUE
LLilg,fDV,2018-09-28,9,6,5.525,65.29,0,TRUE
Lllle,bbb,2018-10-23,10,3,1.93,14.2,0,TRUE
LlLWX,uRf,2018-10-31,10,4,3.95,44.84,0,TRUE
LlzVV,7ti,2018-10-22,10,2,1.875,17.54,0,TRUE
lM7Oz,AWT,2018-08-28,8,3,1,7,0,TRUE
LmBTw,5S8,2018-07-14,7,7,3,15.95,0,TRUE
LMCj7,~iy,2018-09-25,9,3,5,27.68,0,TRUE
Lmfow,7ti,2018-10-22,10,2,0.07,0.55,0,TRUE
LMIYE,KFW,2018-10-06,10,7,3.338,33.67,0,TRUE
lmJXL,AWT,2018-10-31,10,4,1.595,10.66,0,TRUE
LmNVr,7M4,2018-10-29,10,2,1.3,10.21,0,TRUE
lMrYB,7ti,2018-09-13,9,5,1.081,14.81,0,TRUE
lMtRH,7ti,2018-10-30,10,3,1.105,16.24,0,TRUE
lMWys,KFW,2018-03-09,3,6,0.45,6.83,0,TRUE
LMzvE,5S8,2018-10-18,10,5,1.42,10.73,0,TRUE
lN2PA,tbv,2018-10-30,10,3,1.188,11.14,0,TRUE
ln4rv,5S8,2018-10-16,10,3,3,13.95,0,TRUE
lNAzk,~iy,2018-10-26,10,6,4.81,53.34,0,TRUE
lNqCs,AWT,2018-09-03,9,2,5,25.21,0,TRUE
lnVZI,5S8,2018-10-09,10,3,1.48,9.22,0,TRUE
LNWNj,0aM,2018-10-19,10,6,12.16,105.28,0,TRUE
LNXRt,fDV,2018-10-16,10,3,2.315,19.28,0,TRUE
lnZKF,uRf,2018-10-27,10,7,3.505,21.23,0,TRUE
lo0Uy,bbb,2018-02-23,2,6,3.142,53.18,0,TRUE
LO1Vx,KFW,2018-10-05,10,6,2.918,28.5,0,TRUE
lO3FB,tbv,2018-07-04,7,4,0.916,11.21,0,TRUE
lo3oP,AWT,2018-10-16,10,3,1.52,7.93,0,TRUE
LOddc,uRf,2018-10-26,10,6,11.425,89.19,0,TRUE
LOEm7,HYm,2018-10-30,10,3,2.155,5.82,0,TRUE
LOFhT,lFX,2018-10-13,10,7,1.644,111.35,0,TRUE
loKmf,7XS,2018-10-30,10,3,0.565,8.27,0,TRUE
LOkz0,tbv,2018-10-13,10,7,3.762,66.37,0,TRUE
lolBg,HYm,2018-10-26,10,6,7.73,40.82,0,TRUE
loNv2,7ti,2018-10-30,10,3,4.41,15.2,0,TRUE
loO6j,J5B,2018-10-02,10,3,2.125,17.19,0,TRUE
LOvNj,5S8,2018-10-20,10,7,4.96,144.48,0,TRUE
loWr7,F50,2018-10-26,10,6,6.83,26.08,0,TRUE
LP1Lt,bbb,2018-10-19,10,6,1,1.45,0,TRUE
lpcat,fDV,2018-10-30,10,3,1.06,29.91,0,TRUE
lplnm,HYm,2018-10-27,10,7,1.23,25.22,0,TRUE
LpMav,fDV,2018-10-04,10,5,2.585,24.78,0,TRUE
lPp2Q,7ti,2018-10-19,10,6,1.145,12.7,0,TRUE
lPTi9,5S8,2018-09-29,9,7,10.56,43.53,0,TRUE
LPx~C,AWT,2018-10-17,10,4,2.24,9.08,0,TRUE
LPxMA,~iy,2018-10-16,10,3,2.85,25.49,0,TRUE
lQ0Dq,uRf,2018-10-19,10,6,4.08,12.19,0,TRUE
Lq5V6,fDV,2018-10-01,10,2,1.27,2.91,0,TRUE
LQ7KF,AWT,2018-10-29,10,2,2.26,40.16,0,TRUE
Lq8xZ,0aM,2018-10-29,10,2,0.646,7.37,0,TRUE
LQd_M,KFW,2018-02-02,2,6,2.478,20.35,0,TRUE
lQgTj,~iy,2018-10-31,10,4,4.09,44.29,0,TRUE
LqheA,fDV,2018-10-25,10,5,0.45,5.8,0,TRUE
lqHoF,0aM,2018-10-24,10,4,3,8.93,0,TRUE
LQiUu,~iy,2018-09-29,9,7,4.132,113.86,0,TRUE
lqLAl,F50,2018-08-27,8,2,0.985,9.14,0,TRUE
lQNH9,fDV,2017-12-23,12,7,13.345,108.54,0,TRUE
lquet,0aM,2018-10-31,10,4,2.99,14.63,0,TRUE
Lqxgv,7M4,2018-10-16,10,3,0.835,22.07,0,TRUE
lR361,F50,2018-10-25,10,5,0.72,6.88,0,TRUE
Lr6KO,7ti,2018-06-23,6,7,1.02,19.07,0,TRUE
lr6Q7,AWT,2018-10-13,10,7,1.945,23.27,0,TRUE
lRBoW,~iy,2018-10-19,10,6,1.902,9.29,0,TRUE
lrdtg,F50,2018-10-29,10,2,2.32,16.29,0,TRUE
lrFMQ,5S8,2018-10-20,10,7,0.35,8.64,0,TRUE
LRhK7,5S8,2018-10-06,10,7,4.88,100.66,0,TRUE
lRiy8,zF~,2018-10-11,10,5,0.24,2.85,0,TRUE
LRjl9,Ed0,2018-09-12,9,4,10.675,27.95,0,TRUE
lRJWF,0aM,2018-10-30,10,3,0.394,2.74,0,TRUE
lRKyO,AWT,2018-10-31,10,4,3.265,37.87,0,TRUE
lrTwQ,bbb,2018-10-31,10,4,4.43,34.02,0,TRUE
lrUIt,7XS,2018-10-31,10,4,3.395,29.77,0,TRUE
LruQb,7ti,2018-10-20,10,7,3,9.95,0,TRUE
LrvpZ,AWT,2018-04-30,4,2,3.975,21.35,0,TRUE
LrXXH,AWT,2018-10-15,10,2,1.445,13.13,0,TRUE
LRzmK,~iy,2018-09-27,9,5,2.38,35.12,0,TRUE
LS~Ba,AWT,2018-10-24,10,4,0.14,1.89,0,TRUE
Ls0U7,fDV,2018-10-11,10,5,2.135,18.62,0,TRUE
ls1ok,lFX,2018-10-08,10,2,0.79,19.27,0,TRUE
LS8fS,5S8,2018-07-18,7,4,5.695,29.46,0,TRUE
lsgFN,7ti,2017-03-25,3,7,2.19,34.51,0,TRUE
LsMLS,5S8,2018-08-29,8,4,8.755,13.14,0,TRUE
lSMtr,7ti,2018-10-30,10,3,1.63,16.46,0,TRUE
LsN_S,5S8,2018-09-24,9,2,2.24,25.86,0,TRUE
LsUSR,~iy,2018-10-30,10,3,2.436,23.18,0,TRUE
lt4_~,KFW,2018-09-08,9,7,1.676,40.4,0,TRUE
LTAdJ,~iy,2018-10-23,10,3,4.268,26.52,0,TRUE
Ltpwe,7ti,2018-09-22,9,7,0.325,7.8,0,TRUE
ltR24,JFC,2018-10-26,10,6,0.805,5.5,0,TRUE
lu~zw,Ed0,2018-10-30,10,3,1.34,6.1,0,TRUE
LU1GU,~iy,2018-10-31,10,4,2.068,22.18,0,TRUE
lu3Nu,7ti,2018-09-28,9,6,2.71,18.11,0,TRUE
Lu4WA,HYm,2018-10-16,10,3,0.51,7.09,0,TRUE
luB0u,JFC,2018-10-31,10,4,0.46,1.42,0,TRUE
lUhYa,~iy,2018-10-26,10,6,3.46,21.11,0,TRUE
lukCv,bbb,2018-10-11,10,5,0.78,9.28,0,TRUE
LUkx9,Ed0,2018-10-16,10,3,3.795,39.92,0,TRUE
LuS3n,AWT,2018-10-29,10,2,1,11,0,TRUE
lUuth,AWT,2018-08-25,8,7,8.36,12.58,0,TRUE
lUWcn,nRq,2018-10-27,10,7,0.935,15.01,0,TRUE
LuwHJ,0aM,2018-10-27,10,7,3.308,22.07,0,TRUE
lUwIt,5S8,2018-09-04,9,3,2,7,0,TRUE
lV~iy,F50,2018-10-29,10,2,3.8,24.24,0,TRUE
lv5Hs,bbb,2016-10-28,10,6,1.115,32.72,0,TRUE
lv71x,bbb,2018-10-20,10,7,4.455,24.52,0,TRUE
lVjUB,~iy,2018-10-25,10,5,0.118,12.86,0,TRUE
lVQzj,7ti,2018-09-29,9,7,3.41,24.89,0,TRUE
lVROP,HYm,2018-10-26,10,6,0.605,12.02,0,TRUE
LvTMw,7ti,2018-10-26,10,6,0.64,9.47,0,TRUE
lVZR~,F50,2018-10-26,10,6,1.285,23.1,0,TRUE
lw77R,7XS,2018-09-26,9,4,0.1,2.21,0,TRUE
lwD_o,5S8,2018-10-08,10,2,0.91,6.61,0,TRUE
LwdAt,7ti,2018-10-25,10,5,3.915,51.33,0,TRUE
lwget,AWT,2018-10-30,10,3,1.355,29.51,0,TRUE
lWH0I,fDV,2018-07-24,7,3,0.51,9.52,0,TRUE
LWO_0,J5B,2018-09-25,9,3,3.47,38.26,0,TRUE
lWOBF,~iy,2018-10-31,10,4,0.39,27.45,0,TRUE
lwQkO,fDV,2018-10-24,10,4,1.205,4.45,0,TRUE
Lwqxu,AWT,2018-10-09,10,3,6.685,77.54,0,TRUE
lWx3l,AWT,2018-10-10,10,4,0.68,9.8,0,TRUE
lWZfU,uRf,2018-09-29,9,7,2.015,7.91,0,TRUE
lx156,5S8,2018-08-01,8,4,2.975,19.6,0,TRUE
Lx2tW,~iy,2018-10-23,10,3,5.704,32.28,0,TRUE
LX88w,AWT,2018-10-20,10,7,6.05,51.49,0,TRUE
LxcSd,AWT,2018-10-27,10,7,4.625,18.54,0,TRUE
LxD5N,tbv,2018-10-30,10,3,0.334,2.3,0,TRUE
LXjb3,AWT,2018-05-31,5,5,0.685,10.28,0,TRUE
LXRMo,5S8,2018-10-30,10,3,1.515,2.48,0,TRUE
lXS9q,J5B,2018-10-19,10,6,1.79,21.27,0,TRUE
Ly6p5,Rtw,2018-10-06,10,7,2.61,70.71,0,TRUE
ly9_C,0aM,2018-10-26,10,6,4.028,45.61,0,TRUE
LYBq3,7XS,2018-10-29,10,2,2.055,29.87,0,TRUE
LYfec,KFW,2018-10-17,10,4,0.324,6.23,0,TRUE
LYGOv,7ti,2018-10-31,10,4,0.27,20.65,0,TRUE
LyJv_,fDV,2018-10-29,10,2,0.425,5.66,0,TRUE
LYNhq,Ed0,2018-10-31,10,4,5.7,15.21,0,TRUE
LYsWr,KFW,2018-10-13,10,7,4.258,43.8,0,TRUE
lz0W6,AWT,2018-10-13,10,7,3.415,29.03,0,TRUE
LZdSG,AWT,2018-09-21,9,6,1.055,19,0,TRUE
LZPif,lFX,2018-10-09,10,3,1.638,11.07,0,TRUE
lzprE,5S8,2018-10-25,10,5,2.58,30.73,0,TRUE
lZrMM,fDV,2018-06-09,6,7,0.625,14.67,0,TRUE
LZux5,fDV,2018-10-31,10,4,2.04,5.75,0,TRUE
LZXFx,7ti,2018-10-05,10,6,6.025,32.7,0,TRUE
m_8KU,5S8,2018-10-10,10,4,2.505,20.1,0,TRUE
m_aW~,7ti,2017-11-06,11,2,1.195,27.9,0,TRUE
M_Hnm,fDV,2018-10-31,10,4,18,12.6,0,TRUE
m_MuN,7M4,2018-10-30,10,3,2.05,6.84,0,TRUE
M_n4Z,~iy,2018-03-07,3,4,3.826,38.74,0,TRUE
M_n8m,KFW,2018-10-03,10,4,1.144,15.68,0,TRUE
M_UB_,JFC,2018-10-23,10,3,3.79,16.29,0,TRUE
m_YKP,5S8,2018-10-04,10,5,0.28,5.52,0,TRUE
m_yR_,7XS,2018-10-23,10,3,2.25,28.92,0,TRUE
m_zFm,uRf,2018-10-31,10,4,2.135,10.77,0,TRUE
M~4XS,fDV,2018-10-27,10,7,14.155,35.73,0,TRUE
m~5zd,0aM,2018-08-11,8,7,2.604,28.97,0,TRUE
M~EgI,fDV,2018-09-26,9,4,0.71,25.36,0,TRUE
M~hIl,KFW,2018-10-30,10,3,1.936,26.9,0,TRUE
m~kYb,7M4,2018-06-12,6,3,0.29,6.53,0,TRUE
M~O59,0aM,2018-10-30,10,3,2.286,5.1,0,TRUE
M0cQ4,~iy,2018-10-26,10,6,1.774,23.93,0,TRUE
m0cWn,8TO,2018-09-13,9,5,2.8,12.4,0,TRUE
M0vcs,AWT,2018-10-19,10,6,10.86,35.97,0,TRUE
M0zJY,Rtw,2018-10-29,10,2,0.66,4.34,0,TRUE
M1f_p,tbv,2018-10-16,10,3,7.382,60.34,0,TRUE
m1i7N,5S8,2018-10-30,10,3,1.25,4.05,0,TRUE
M2aic,8TO,2018-06-18,6,2,8.14,35.97,0,TRUE
M2BP7,7ti,2018-10-25,10,5,1.49,17.2,0,TRUE
m2N2~,5S8,2018-10-06,10,7,2.36,10.76,0,TRUE
M2rux,AWT,2018-10-19,10,6,4.14,31.05,0,TRUE
m3dMX,0aM,2018-09-21,9,6,17.588,175.15,0,TRUE
m3eON,8TO,2018-10-30,10,3,1.325,19.11,0,TRUE
m3rAF,~iy,2018-09-22,9,7,1.316,13.89,0,TRUE
m3wnJ,lFX,2018-10-26,10,6,0.248,5.68,0,TRUE
M4Aph,~iy,2018-10-31,10,4,0.308,4.16,0,TRUE
m4gx0,AWT,2018-10-27,10,7,2.01,41.43,0,TRUE
m4XsV,7ti,2017-11-21,11,3,6.485,43.12,0,TRUE
M5Gqa,5S8,2018-02-28,2,4,3,13.95,0,TRUE
m5ND1,HYm,2018-07-21,7,7,0.42,6.04,0,TRUE
m5uQe,5S8,2018-10-30,10,3,2.965,34.05,0,TRUE
m63Jh,nRq,2018-10-15,10,2,0.255,2.23,0,TRUE
m63KB,8TO,2018-10-26,10,6,4.96,40.2,0,TRUE
M6K0K,uRf,2018-07-03,7,3,1.095,7.82,0,TRUE
M6nm0,5S8,2018-10-30,10,3,0.24,6.07,0,TRUE
m6ocx,5S8,2018-10-13,10,7,0.25,3.7,0,TRUE
M7BQH,AWT,2018-10-31,10,4,1.28,15.3,0,TRUE
M7kC9,uRf,2018-10-24,10,4,2.78,10.15,0,TRUE
m7T1n,7ti,2018-10-26,10,6,3.474,71.91,0,TRUE
M7UVO,uRf,2018-10-24,10,4,4.03,21.87,0,TRUE
m8HfI,bbb,2018-10-30,10,3,1.065,52.94,0,TRUE
M8n8x,AWT,2017-12-30,12,7,0.495,5.45,0,TRUE
M8S5x,Ed0,2017-12-11,12,2,5.895,30.67,0,TRUE
M8Xrx,fDV,2018-10-08,10,2,17.816,38.78,0,TRUE
M8yRR,8TO,2018-10-30,10,3,4.1,11.78,0,TRUE
m9EcW,~iy,2018-09-15,9,7,6.798,59.44,0,TRUE
m9GT0,Ed0,2018-10-30,10,3,0.485,6.74,0,TRUE
m9ICG,AWT,2018-10-22,10,2,0.64,14,0,TRUE
MaF0c,bbb,2018-10-27,10,7,0.2,3.65,0,TRUE
mAic3,lFX,2018-08-22,8,4,2.122,24.69,0,TRUE
mAoGT,AWT,2018-10-05,10,6,1.375,15.08,0,TRUE
MATvp,KFW,2018-10-13,10,7,2.812,26.49,0,TRUE
mB~rY,7XS,2018-10-26,10,6,5.145,27.87,0,TRUE
mb94q,AWT,2018-09-14,9,6,8.73,51.22,0,TRUE
MBBVt,tbv,2018-10-27,10,7,1.614,28.24,0,TRUE
mBIr2,0aM,2018-10-13,10,7,7.382,19.06,0,TRUE
mbOJ5,7XS,2018-10-20,10,7,6.2,52.75,0,TRUE
mBPOx,7ti,2018-10-24,10,4,0.785,10.61,0,TRUE
MbT1A,AWT,2018-10-13,10,7,4.195,42.33,0,TRUE
MbwHt,bbb,2018-08-27,8,2,0.305,7.47,0,TRUE
mbZkv,uRf,2018-10-25,10,5,3.41,22.72,0,TRUE
MC4dO,F50,2018-10-15,10,2,2.375,10.26,0,TRUE
MCAhj,fDV,2018-10-31,10,4,0.165,9.9,0,TRUE
mCbP_,7ti,2018-10-26,10,6,6.535,25.27,0,TRUE
mCc2q,bbb,2018-09-26,9,4,0.52,7.04,0,TRUE
mCCkH,JFC,2018-09-11,9,3,5.575,26.14,0,TRUE
MCdPT,KFW,2018-10-30,10,3,8.404,114.21,0,TRUE
McdZh,5S8,2018-02-24,2,7,10.815,56.34,0,TRUE
mCXqd,0aM,2018-10-27,10,7,6.054,28.02,0,TRUE
MCyaq,7ti,2018-10-26,10,6,5.88,104.08,0,TRUE
Md_uc,~iy,2018-10-31,10,4,2,6.75,0,TRUE
MD3Ll,Ed0,2018-10-20,10,7,4.13,44.12,0,TRUE
Md8~z,HYm,2018-10-31,10,4,0.94,13.85,0,TRUE
MdA_8,0aM,2018-10-25,10,5,2,14,0,TRUE
mdFDs,~iy,2018-10-30,10,3,8.122,57.45,0,TRUE
mdk7n,5S8,2018-10-31,10,4,3.57,24.07,0,TRUE
MDowf,AWT,2018-10-25,10,5,0.965,9.17,0,TRUE
MdSMf,7ti,2018-10-26,10,6,0.315,3.72,0,TRUE
MdWVo,8TO,2018-07-12,7,5,4.16,48.01,0,TRUE
MDYwX,AWT,2018-10-17,10,4,8.49,53.12,0,TRUE
ME~L6,8TO,2018-10-27,10,7,0.675,6.98,0,TRUE
mE8Kd,sN6,2018-10-26,10,6,0.92,11.24,0,TRUE
mEa8C,fDV,2018-10-31,10,4,3.295,32.8,0,TRUE
MeeXM,uRf,2018-10-15,10,2,5.11,51.21,0,TRUE
MeH7y,AWT,2018-09-20,9,5,0.385,5.58,0,TRUE
mEI1Q,7M4,2018-09-22,9,7,0.49,16.83,0,TRUE
MekRp,tbv,2018-10-31,10,4,1.596,10.73,0,TRUE
mErbc,8TO,2017-12-23,12,7,4.94,19.42,0,TRUE
MESMO,tbv,2018-10-01,10,2,0.776,9.39,0,TRUE
meXzZ,F50,2018-10-27,10,7,2.23,18.38,0,TRUE
meypW,fDV,2018-10-29,10,2,0.71,9.88,0,TRUE
Mf473,~iy,2018-09-15,9,7,15.708,207.62,0,TRUE
mf9df,0aM,2018-10-27,10,7,10.242,40.42,0,TRUE
Mfd_k,AWT,2018-10-30,10,3,0.31,5.43,0,TRUE
MfkQG,7ti,2018-08-02,8,5,2.11,10.7,0,TRUE
